real,imag
-708281.744344,-419172.339295
228441.370229,661524.106342
65395.172439,-464481.077502
-10539.706802,344656.705122
48488.348807,-521765.444831
-455561.481467,572940.379381
816859.140921,-104201.851262
-564266.606026,-547042.000745
-158826.395738,653832.251750
569097.035784,-74258.570502
-228930.677338,-498452.193462
-383683.205565,406524.117551
514140.540976,145984.314538
-107050.593402,-427475.909645
-207401.101890,185513.945614
50409.978490,76824.003802
192181.470888,100351.013032
10162.915529,-437610.369414
-501186.981792,329916.099625
618090.443695,233771.684138
-141133.169204,-590447.292658
-352288.527553,308259.443337
264004.482278,199584.897885
198720.450418,-243367.622673
-326089.484441,-178122.327691
-75889.265836,385318.054164
394134.660862,-3480.162766
-78776.225022,-463405.962838
-536123.646013,307681.150033
637051.381318,374788.213865
-35115.492968,-758010.714152
-547473.029704,371644.147991
419411.125246,270417.795921
176975.564087,-355254.105230
-415036.663745,-159800.426652
-7592.200310,528213.676615
498046.336702,-236176.642847
-394864.284374,-332611.844485
-162469.735248,448401.668396
466976.170283,-2213.394430
-196144.878906,-408705.052279
-222945.053420,316637.677364
257801.103704,41208.816861
27896.716708,-135319.130977
-149794.247214,-111308.517765
-79277.205332,280785.542852
321992.133422,-98732.100651
-239282.865033,-193038.053191
-34310.673579,219903.293138
121579.869057,-9160.666995
44675.778435,-86496.089266
-152098.659650,-78327.304903
-12025.253104,241321.951089
248927.326215,-129504.148870
-239055.504738,-142181.563767
-5031.480319,235853.190669
166806.441447,-57867.392936
-63942.721572,-135724.881701
-133739.950084,108546.075167
176452.796593,60945.869140
-66471.284465,-144136.133277
-7788.806271,95188.939152
-19033.974049,-63105.395991
20989.438727,116290.375029
75372.234225,-132549.718326
-143642.466735,16991.669873
49127.279272,109590.703141
115932.468351,-65132.913979
-130675.315248,-112187.043452
-40206.670017,184594.208991
171926.226569,-34273.928113
-68668.744736,-161358.293810
-173525.606780,150789.894327
288973.558252,73466.216256
-171224.501255,-283270.072218
-30148.731817,309571.565349
136733.317324,-214052.613036
-148094.283752,142719.154146
168200.143274,-117586.055013
-214248.243708,57932.893057
205343.137099,49639.251375
-115356.994900,-117838.424956
25842.004893,98438.107370
1193.950380,-54161.687526
-12230.426074,44880.447198
60261.308397,-22720.525857
-79947.405861,-74257.599655
-28358.570098,166705.489686
200549.396549,-94255.482585
-216879.057497,-140698.932180
-26060.198535,294360.683533
324773.815042,-139803.227269
-355524.245430,-231599.814251
50304.406401,469835.570302
304239.823757,-350599.519291
-382599.186455,25844.720803
176014.817166,159921.367755
27789.972363,-57713.573638
11791.212097,-150635.381256
-239280.064781,190769.364174
404528.102903,3912.106361
-347904.002996,-258718.597554
137689.850811,372539.181595
42217.740792,-310162.905582
-86847.113888,196181.788889
48824.025444,-162763.796343
-57275.384535,221299.707787
176776.230731,-262384.314806
-333632.775393,176437.086275
388252.520107,18402.739049
-291466.903428,-180623.291163
155860.382514,201601.966598
-128565.739440,-147543.542795
192699.782774,187494.897562
-163931.612872,-357726.855999
-62324.630126,469006.866158
321093.079783,-332636.937641
-344063.053189,45277.027148
120768.223274,77570.240635
34511.880209,98938.249612
132346.912764,-310473.920589
-450392.279454,204576.441223
504459.689811,178607.148154
-180212.760838,-413891.945705
-150267.500663,235517.406898
103046.373638,92254.407343
194712.155908,-116892.837830
-267310.995399,-176150.707589
-38319.443472,320614.642923
295152.110636,-21903.631472
-63115.002653,-376141.489217
-459202.108869,304562.037445
629025.854719,244614.756619
-202121.943916,-644113.683053
-306018.497714,434232.026439
282796.476540,52894.369424
156238.817094,-128358.605079
-314563.561060,-313875.105386
-129232.497363,630161.678928
648695.562929,-298565.138787
-558769.064299,-341652.782387
-46592.422824,513381.583075
393893.668582,-42038.361170
-59792.699538,-398425.355437
-457558.256041,188176.707299
411564.931551,401977.581088
182879.359414,-578795.353994
-573711.610411,98960.791444
290157.579062,412678.544506
237003.810308,-320187.209617
-285781.815218,-174189.906197
-173280.231151,339796.745754
467269.978530,67417.993721
-167090.960142,-489519.432456
-334732.010042,356100.107300
388786.750306,142386.116078
25558.032698,-353455.853529
-324056.978570,71662.026174
168324.605320,231699.259072
92368.485817,-138381.655676
8667.880273,-111183.133612
-331669.277124,7981.247624
325298.767545,424806.094673
137951.900681,-613787.636927
-514193.917448,254500.144204
327447.291852,207912.521829
137109.151893,-166342.328541
-201004.734541,-290600.302677
-257147.715984,475228.992461
600781.283001,-56430.374806
-301466.929607,-445319.503925
-308079.758627,340090.676174
448790.665151,290457.758171
74691.704039,-684220.801506
-628854.605609,402537.680418
617685.983798,124599.063596
-255356.199211,-241434.562713
194743.373005,-19626.137865
-554804.261567,23434.262183
721470.954225,512250.176619
-209804.315029,-1040005.299480
-603252.150297,866569.666472
895906.618744,-83297.734239
-423763.556380,-514420.074173
-205026.324371,403030.734249
324988.578737,88635.028098
9612.795575,-301569.326594
-245502.142794,90349.135550
131267.555222,128256.139201
31437.157650,-66940.976325
53409.280656,-45522.652886
-198706.533943,-108083.008233
35913.186881,385448.175751
378159.131457,-351888.767811
-569671.235569,-75975.579989
285017.183208,454262.925311
143587.367806,-380129.362973
-230275.679655,19125.196435
-33356.088006,139305.229701
214071.062731,55879.842971
-61343.058204,-255497.223310
-165785.701250,142580.033741
102892.633778,116650.666211
186507.013980,-126193.561091
-300715.207925,-166702.272083
66273.333947,394176.745355
226978.021396,-277958.046603
-233051.272623,-3693.645868
6785.066785,85332.125868
112511.176406,90629.679401
17700.663351,-243860.401552
-191296.321145,182470.203885
201661.312810,-42582.273316
-136052.719828,23343.888944
186622.199329,-59988.879211
-299059.550839,-54543.934009
226305.759081,292973.466224
70764.558211,-365092.893614
-289517.476000,128064.173942
172955.386677,155927.090592
107339.634506,-137741.887381
-150732.430794,-131728.495964
-122806.442451,242907.228761
334026.666743,15003.132424
-147818.602653,-334217.209654
-246156.787309,274681.536445
345422.942418,137496.778875
15419.975295,-406202.855340
-431516.811089,181907.103103
421574.490331,300207.556357
-6808.269017,-517726.166545
-352971.376529,287657.127711
334104.786719,74441.571104
-76381.521412,-197933.130514
-90195.255382,71496.792497
65963.680494,66324.651165
4422.434038,-97216.905497
-31487.894131,108030.021610
94418.238615,-149738.867591
-230933.809036,113907.956054
296896.059783,64966.991524
-166403.593354,-229954.582017
-26990.827410,184707.840168
26189.817735,-6572.787854
172697.784913,-5556.626544
-254714.400954,-255266.668601
-6944.918149,498367.677539
402953.794346,-380842.493527
-513949.965508,-24921.711142
250629.598636,292031.213976
20355.597755,-188520.473182
31596.194169,-17052.037278
-244437.493331,-68377.539579
178448.546255,395998.877933
258455.085131,-496590.396837
-618702.505440,100437.830185
449965.069965,457552.081298
121180.545592,-602507.621690
-515403.572901,205438.469951
380938.955574,278829.947313
35416.697329,-376208.579031
-258129.986793,118032.036144
161777.868487,107622.883280
-19095.817490,-102716.112048
37883.201756,51150.726268
-77087.200567,-155817.684166
-87552.600104,294252.647079
371243.985376,-189047.770200
-444909.712859,-162529.614395
176127.883260,428261.671974
173613.986500,-347820.648759
-268532.159425,53876.577071
100680.218044,118332.095221
55678.926442,-54623.680918
-34433.151990,-53508.133015
-42798.425643,31854.559744
11917.742883,40378.320898
67087.932209,-4582.008504
-24327.999930,-89270.323439
-108571.924000,41279.012847
91352.548743,161452.178276
170779.901100,-248883.733458
-417746.685880,13235.180746
325798.131156,356818.842276
46984.938416,-457040.519070
-279226.906652,182416.601194
104119.394681,97663.670553
221936.578554,19560.893474
-203935.136369,-444223.426197
-279547.011548,658608.480082
791596.707993,-316052.942946
-811353.386459,-345330.077177
298738.272244,757341.753770
294001.499049,-615017.598024
-512420.511888,129533.597035
300635.457466,262352.074798
62519.701379,-317647.023482
-285919.124843,101357.811654
258125.750903,179102.368289
-27525.529535,-335443.603409
-256280.737747,256188.736839
385954.841283,36692.968961
-222978.704377,-340251.654770
-131480.553760,387813.025960
363768.778815,-121121.580675
-256526.946033,-193537.340623
-42901.949458,228816.184893
167748.440553,18337.592149
31139.806699,-208638.480261
-294926.432715,73952.114577
278739.249361,245439.806670
14630.269023,-382677.822924
-254948.570476,212382.363369
226972.922756,14941.092120
-91406.610204,-43273.086852
113486.111392,-36961.695401
-251243.471652,-49246.975663
202052.107608,313846.730931
136792.196438,-425643.152352
-445933.516188,151023.502320
355820.651601,276451.242088
57045.472394,-399452.277697
-333043.340492,107077.311945
198161.664544,224062.845032
105717.343386,-218495.532166
-167729.657379,-25151.460203
-38021.057478,105696.015540
140878.198267,107496.679442
89138.994858,-287890.659957
-396826.882265,104361.376569
364428.319196,305012.870948
32058.910279,-485707.470413
-381560.719592,239619.959634
352313.435361,145009.286185
-69357.716096,-283885.867380
-114085.922269,155429.456571
87176.899083,-34370.301555
-47682.547032,61173.260215
136262.530229,-83416.669185
-216637.317106,-45665.526830
114158.108483,200338.165578
72753.672581,-163483.905266
-86308.169446,-18403.714046
-100125.090487,61314.132997
199355.976254,150175.620102
1675.192699,-358946.106907
-318914.300822,260958.689641
389550.167018,73287.214244
-152562.173717,-276458.808008
-75197.454321,171457.395624
39225.111929,7464.207927
112356.456946,33446.761782
-67266.817863,-222502.568148
-176058.310613,234764.977683
286616.652638,14454.784917
-81905.779883,-207981.262868
-169313.467643,58297.724063
83354.683613,257531.708705
298096.701092,-289993.556590
-514641.249036,-86916.586385
268095.471413,476447.118547
183769.052413,-444745.102193
-345840.587962,61606.334184
96739.254284,206063.020456
199189.384831,-87172.530300
-187523.389587,-195917.819084
-53985.969393,272418.785051
189620.113895,-99230.309717
-92434.309055,-53436.740303
-42628.532879,13818.976411
30546.028914,90489.393463
50116.235100,-78172.610489
-23097.034910,-4542.828737
-93056.545024,-19925.823197
118038.527554,167640.671518
5152.596778,-265731.637148
-125283.650014,222380.402302
131170.512205,-164363.832805
-138646.034108,215768.333574
302086.008272,-259100.814261
-517828.511660,77845.446879
494057.614469,289857.842879
-143012.299229,-512506.019962
-244687.623332,353523.114237
324739.123046,20687.776971
-103994.846585,-245406.695919
-115379.856367,200106.168763
157937.549839,-91611.442005
-161217.240199,89998.151493
280193.302739,-74465.565728
-380186.624746,-134076.956627
207281.107549,408573.558809
184290.858836,-403847.578049
-399200.461717,33105.777633
183366.689698,342429.495531
220800.815233,-335800.217418
-369095.930372,27824.247526
192655.420345,154067.168384
-64590.419820,-32975.198131
240208.826537,-71907.102414
-448212.993844,-179304.156234
237720.655895,591248.292165
346070.711440,-600956.850409
-694121.388660,15744.633571
336765.582525,644987.556246
452465.380951,-695114.637469
-930996.624223,64727.684698
708220.627635,644178.712693
-105733.828504,-862505.975343
-318838.983552,616758.010210
401617.115909,-316062.679748
-381761.876796,168437.124214
418836.583782,-27949.860331
-364584.365461,-222190.363641
73427.390086,394813.823390
270521.100946,-252461.694678
-336621.274176,-101132.979531
96406.876597,298982.567823
117298.530593,-182075.798500
-52294.141015,5000.082397
-127046.730963,-75200.018276
80023.100912,319824.238292
221277.805193,-382003.758077
-434182.565206,119951.292275
305199.789247,182997.406345
-15904.375008,-190377.750513
-60583.089683,-39309.929154
-138109.256393,140947.348981
287440.619316,55006.669349
-125251.074341,-290156.937094
-184068.846764,227402.426365
259993.410555,91820.184212
-4587.824320,-293632.487718
-273548.550198,151277.729833
258967.148901,139529.662592
-14158.450068,-232335.790700
-139252.466678,66969.729755
50636.750777,97428.772909
96937.305252,-57539.588936
-76030.930034,-75280.015424
-65189.704534,62950.092092
82946.528156,109417.701985
110907.154612,-203230.785245
-310091.998674,48075.501639
270997.266218,221024.273733
-24325.415598,-322099.179163
-160776.626937,171796.478847
104758.515952,21843.538348
76953.811853,-19478.384446
-128694.674616,-168778.895257
-40805.374167,315373.697035
272784.208708,-250261.249257
-361136.592008,37440.194392
277301.501001,132458.684989
-159600.195735,-169412.023570
119536.604664,153996.512709
-116352.533897,-196773.193589
37655.295725,282186.573400
133503.230235,-287233.101083
-274316.155229,141839.470852
